date,open,close,low,high,volume
2003-05-23,3422.157,3478.258,3362.926,3519.72,5177317500.0
2003-05-30,3482.829,3503.691,3415.653,3521.13,6033658000.0
2003-06-06,3502.68,3362.301,3362.128,3514.867,5068690400.0
2003-06-13,3350.752,3402.876,3324.418,3425.155,3388830500.0
2003-06-20,3399.237,3307.21,3300.375,3406.315,3880801900.0
2003-06-27,3302.431,3227.625,3207.708,3302.431,3314981300.0
2003-07-04,3215.2,3280.287,3202.87,3300.554,2923769300.0
2003-07-11,3293.294,3377.038,3268.615,3398.648,2926558200.0
2003-07-18,3378.934,3341.503,3338.821,3459.641,3769626500.0
2003-07-25,3312.264,3276.386,3262.674,3366.361,2852056700.0
2003-08-01,3267.239,3326.862,3250.332,3336.664,1884915100.0
2003-08-08,3329.19,3294.31,3291.434,3376.046,2485240100.0
2003-08-15,3288.115,3261.662,3241.748,3330.99,1901334400.0
2003-08-22,3259.48,3208.774,3194.13,3272.044,1739365200.0
2003-08-29,3196.017,3192.366,3143.388,3205.079,1810880400.0
2003-09-05,3194.262,3181.685,3162.85,3272.535,2357149400.0
2003-09-12,3176.127,3135.531,3126.451,3177.145,1641556900.0
2003-09-19,3132.315,3095.742,3077.6,3154.161,1781103100.0
2003-09-26,3098.409,3054.587,3043.569,3110.902,1555178700.0
2003-09-30,3056.84,3054.894,3012.163,3064.429,722446300.0
2003-10-10,3056.177,3199.562,3046.709,3207.866,1382524300.0
2003-10-17,3206.656,3116.714,3096.732,3231.963,2322640400.0
2003-10-24,3114.543,3185.538,3101.819,3236.713,2555863600.0
2003-10-31,3185.615,3167.339,3139.731,3217.609,2858622800.0
2003-11-07,3161.527,3214.385,3156.128,3379.104,5014245500.0
2003-11-14,3203.766,3190.528,3160.114,3239.767,2598243300.0
2003-11-21,3190.548,3188.5,3097.493,3271.131,3717519300.0
2003-11-28,3189.595,3267.939,3188.049,3314.979,5475122400.0
2003-12-05,3274.838,3353.175,3274.838,3381.774,5202870500.0
2003-12-12,3354.158,3359.931,3302.001,3380.513,4218260200.0
2003-12-19,3360.217,3347.019,3308.889,3394.901,5053919500.0
2003-12-26,3350.863,3505.556,3341.197,3557.885,6897742600.0
2004-01-02,3487.689,3501.867,3465.76,3529.115,4647291400.0
2004-01-09,3499.809,3696.418,3499.809,3804.303,7996721800.0
2004-01-16,3689.518,3729.344,3679.952,3803.755,6096783200.0
2004-01-30,3733.467,3716.869,3711.925,3825.528,3303588500.0
2004-02-06,3803.685,3822.195,3711.331,3886.419,11095962000.0
2004-02-13,3821.521,3842.034,3821.521,3932.824,9975233800.0
2004-02-20,3851.914,3986.664,3851.914,4005.383,9538974200.0
2004-02-27,3994.709,3919.918,3810.323,4007.508,8829430900.0
2004-03-05,3925.772,3908.559,3870.874,3981.418,6896866200.0
2004-03-12,3905.651,3948.436,3818.415,3962.49,6812982000.0
2004-03-19,3954.417,4058.956,3954.417,4096.996,8028740100.0
2004-03-26,4072.398,4061.53,4007.78,4095.522,6611165500.0
2004-04-02,4057.724,4132.545,3978.799,4141.17,6656888900.0
2004-04-09,4143.238,4051.96,4043.402,4187.229,8755963400.0
2004-04-16,4034.331,3941.071,3852.211,4070.177,6702361100.0
2004-04-23,3952.068,3782.706,3777.536,3958.297,4860448000.0
2004-04-30,3770.569,3613.169,3573.008,3801.018,4298194300.0
2004-05-14,3626.312,3489.902,3447.507,3636.943,3264831200.0
2004-05-21,3477.356,3514.217,3406.914,3534.786,3383951400.0
2004-05-28,3522.259,3548.69,3426.422,3570.634,3372648400.0
2004-06-04,3546.756,3522.89,3515.627,3641.024,3807494500.0
2004-06-11,3523.408,3381.691,3365.236,3523.408,3423231500.0
2004-06-18,3378.065,3263.703,3223.208,3429.682,3114371900.0
2004-06-25,3255.618,3255.598,3244.241,3333.394,2744038700.0
2004-07-02,3248.419,3391.759,3217.566,3405.951,3535742900.0
2004-07-09,3390.854,3345.849,3343.548,3436.482,2724438500.0
2004-07-16,3342.535,3442.074,3248.459,3452.499,3745879000.0
2004-07-23,3444.428,3334.686,3286.411,3463.043,3766757700.0
2004-07-30,3326.426,3283.37,3251.35,3340.171,3096949000.0
2004-08-06,3277.375,3274.429,3220.04,3360.112,2968421500.0
2004-08-13,3276.752,3245.812,3209.505,3319.395,2445643600.0
2004-08-20,3249.314,3185.715,3146.611,3262.633,2920493500.0
2004-08-27,3183.129,3115.246,3105.531,3196.137,2763576500.0
2004-09-03,3112.637,3126.195,3094.59,3208.583,2807873300.0
2004-09-10,3126.931,3059.293,3018.359,3131.578,2131225200.0
2004-09-17,3055.029,3347.07,2996.084,3347.07,7077797500.0
2004-09-24,3367.518,3494.213,3367.518,3649.88,11677440000.0
2004-09-30,3539.532,3453.912,3438.849,3573.005,4181644400.0
2004-10-08,3466.093,3548.405,3406.018,3549.646,901012900.0
2004-10-15,3554.899,3301.234,3281.437,3587.879,6065077900.0
2004-10-22,3308.384,3334.585,3244.364,3386.143,4925133300.0
2004-10-29,3359.438,3216.348,3187.45,3389.716,6223678100.0
2004-11-05,3198.244,3122.28,3105.972,3222.116,4046427200.0
2004-11-12,3120.385,3227.439,3089.492,3306.543,5427305900.0
2004-11-19,3235.401,3300.321,3230.293,3306.133,4531807600.0
2004-11-26,3303.112,3259.941,3241.154,3319.522,5415910000.0
2004-12-03,3257.748,3205.476,3185.643,3257.748,4187318500.0
2004-12-10,3210.248,3195.872,3163.402,3249.923,4436661600.0
2004-12-17,3189.682,3157.348,3152.631,3216.364,3086409400.0
2004-12-24,3148.343,3125.495,3088.484,3172.59,2785538300.0
2004-12-31,3126.444,3067.57,3062.223,3141.48,2828597400.0
2005-01-07,3051.236,3035.587,3016.151,3067.674,1972597100.0
