date,open,close,low,high,volume
2003-05-23,1557.294,1560.955,1522.187,1571.689,6176065600.0
2003-05-30,1563.205,1576.261,1543.341,1581.612,7548912800.0
2003-06-06,1577.987,1538.92,1538.097,1582.412,5941656900.0
2003-06-13,1536.273,1566.766,1527.835,1572.413,4772422300.0
2003-06-20,1568.188,1529.47,1528.301,1569.547,4056942500.0
2003-06-27,1524.577,1497.054,1486.081,1524.909,3751848600.0
2003-07-04,1493.69,1502.349,1477.873,1510.172,3198965800.0
2003-07-11,1500.851,1528.854,1490.967,1535.975,4015080400.0
2003-07-18,1528.393,1507.162,1506.487,1540.194,4457190700.0
2003-07-25,1501.39,1477.651,1471.286,1510.308,4675884000.0
2003-08-01,1474.736,1476.969,1464.866,1483.067,3043657300.0
2003-08-08,1476.824,1471.272,1468.438,1497.102,3145420000.0
2003-08-15,1469.262,1450.203,1447.11,1484.585,2707778500.0
2003-08-22,1449.668,1438.883,1432.753,1453.446,2613132300.0
2003-08-29,1434.212,1421.983,1406.681,1434.212,2546577700.0
2003-09-05,1423.353,1431.533,1420.123,1456.553,4068301500.0
2003-09-12,1429.463,1409.162,1407.952,1429.711,3181332400.0
2003-09-19,1407.807,1391.37,1383.4,1416.076,3114464500.0
2003-09-26,1392.897,1370.843,1367.746,1396.945,2610050100.0
2003-09-30,1369.437,1367.161,1348.222,1371.073,1093911500.0
2003-10-10,1366.201,1404.008,1359.497,1406.002,2250595600.0
2003-10-17,1405.329,1370.582,1362.415,1411.88,3268708100.0
2003-10-24,1369.711,1381.83,1350.208,1407.39,4619751400.0
2003-10-31,1381.836,1348.303,1334.784,1383.597,5006438100.0
2003-11-07,1346.481,1335.205,1323.118,1412.91,8001078000.0
2003-11-14,1330.957,1331.051,1307.395,1350.387,4274210200.0
2003-11-21,1330.487,1361.559,1312.562,1394.568,7009764400.0
2003-11-28,1360.328,1397.225,1360.231,1423.582,8720492900.0
2003-12-05,1398.706,1451.118,1398.706,1462.073,9227947700.0
2003-12-12,1452.113,1470.792,1429.064,1475.377,6505522300.0
2003-12-19,1471.244,1446.285,1429.71,1480.433,8159202100.0
2003-12-26,1444.173,1514.775,1441.585,1525.299,10759350500.0
2004-01-02,1509.281,1517.193,1491.248,1526.244,6049251700.0
2004-01-09,1516.797,1581.466,1516.697,1618.764,15231090400.0
2004-01-16,1579.875,1600.425,1573.77,1627.486,10870854700.0
2004-01-30,1605.247,1590.729,1589.401,1634.413,4254143400.0
2004-02-06,1630.654,1679.193,1585.958,1705.908,16026342800.0
2004-02-13,1679.581,1658.539,1653.24,1715.464,13004313200.0
2004-02-20,1661.452,1721.752,1661.445,1728.022,13271163000.0
2004-02-27,1725.594,1675.067,1628.84,1730.279,12296860800.0
2004-03-05,1676.222,1662.096,1642.625,1694.815,9369865300.0
2004-03-12,1660.642,1694.743,1634.71,1699.249,8289503300.0
2004-03-19,1696.942,1747.872,1696.824,1755.101,10517950100.0
2004-03-26,1749.709,1734.047,1720.876,1760.076,8646843000.0
2004-04-02,1734.59,1768.645,1711.664,1771.672,8557474900.0
2004-04-09,1771.737,1727.348,1721.59,1783.007,11597249000.0
2004-04-16,1717.203,1693.861,1656.302,1734.918,8972523600.0
2004-04-23,1695.333,1635.501,1632.559,1698.691,6671292900.0
2004-04-30,1633.269,1595.587,1572.23,1644.502,6129611800.0
2004-05-14,1600.626,1562.688,1545.631,1606.072,4518799900.0
2004-05-21,1556.673,1558.33,1526.238,1575.378,5053130500.0
2004-05-28,1559.552,1548.722,1508.645,1562.332,4485170100.0
2004-06-04,1549.031,1542.086,1534.992,1580.57,5574826100.0
2004-06-11,1538.463,1472.072,1456.321,1538.499,5107981000.0
2004-06-18,1471.446,1427.301,1411.031,1491.686,5033719400.0
2004-06-25,1421.828,1401.113,1399.391,1456.13,4513169000.0
2004-07-02,1396.361,1441.19,1376.218,1447.612,5085300200.0
2004-07-09,1440.17,1430.654,1426.948,1466.784,4208212400.0
2004-07-16,1426.251,1456.13,1378.912,1458.385,5984666200.0
2004-07-23,1456.771,1407.396,1387.262,1465.84,5758199100.0
2004-07-30,1401.843,1386.202,1366.503,1409.119,4700909000.0
2004-08-06,1381.877,1390.461,1363.693,1424.553,5140524400.0
2004-08-13,1388.084,1368.45,1357.079,1404.722,3888652200.0
2004-08-20,1366.516,1341.738,1327.769,1371.234,3798602300.0
2004-08-27,1339.933,1320.614,1314.6,1347.151,3480285200.0
