date,open,close,low,high,volume
2023-01-16,85.72,87.22,84.7,87.72,31900018.0
2023-01-17,87.96,86.64,85.9,87.99,21334710.0
2023-01-18,86.98,87.99,86.6,89.48,29769281.0
2023-01-19,89.95,89.03,88.25,90.88,42417522.0
2023-01-20,88.9,93.98,88.78,95.88,58341676.0
2023-01-30,97.2,96.97,96.6,99.9,58009763.0
2023-01-31,96.0,95.98,95.71,97.75,25050438.0
2023-02-01,97.0,97.09,95.59,97.61,28917957.0
2023-02-02,97.1,94.84,94.35,97.13,32112797.0
2023-02-03,94.16,93.16,91.7,94.58,30334481.0
2023-02-06,92.5,91.59,90.73,92.75,21780888.0
2023-02-07,91.3,91.74,91.3,92.36,16719573.0
2023-02-08,92.01,93.24,91.5,95.2,40122829.0
2023-02-09,92.0,92.23,90.65,92.34,24611872.0
2023-02-10,91.85,89.85,89.56,91.85,27385467.0
2023-02-13,89.5,89.7,89.11,90.45,16852935.0
2023-02-14,89.73,89.18,88.5,90.17,17044438.0
2023-02-15,89.42,88.22,88.03,89.98,17042727.0
2023-02-16,88.22,85.76,85.03,88.5,34935098.0
2023-02-17,85.76,83.55,83.53,85.98,30325243.0
2023-02-20,81.81,82.98,80.16,82.98,39607683.0
2023-02-21,82.58,83.11,81.55,83.62,31741377.0
2023-02-22,82.02,82.03,81.55,82.88,18743865.0
2023-02-23,81.98,82.71,81.92,83.08,18118152.0
2023-02-24,83.48,82.25,81.69,84.3,21386502.0
2023-02-27,81.99,82.5,81.99,83.87,22979156.0
2023-02-28,82.48,81.99,81.0,82.49,19917281.0
2023-03-01,81.91,82.1,81.22,82.38,16338345.0
2023-03-02,82.3,80.55,80.53,82.37,20940692.0
2023-03-03,80.3,80.23,79.8,81.2,20469953.0
2023-03-06,80.3,81.18,78.82,81.83,27973197.0
2023-03-07,80.97,79.71,79.65,81.0,17567003.0
2023-03-08,79.1,79.36,78.6,79.57,13272427.0
2023-03-09,79.36,80.11,79.18,81.12,19189741.0
2023-03-10,79.2,78.33,78.0,79.24,18831246.0
2023-03-13,77.51,77.02,75.29,78.2,25487902.0
2023-03-14,76.78,77.0,74.68,78.19,30091321.0
2023-03-15,77.01,76.1,76.1,78.01,17111798.0
2023-03-16,74.5,73.89,73.86,75.68,21934000.0
2023-03-17,74.7,74.68,74.28,75.9,21768047.0
2023-03-20,74.64,75.03,73.46,75.69,19977318.0
2023-03-21,75.34,76.99,74.78,76.99,28211258.0
2023-03-22,77.18,76.99,76.29,78.22,25103913.0
2023-03-23,76.1,76.68,76.0,76.97,15806628.0
2023-03-24,76.76,76.14,75.88,77.19,16721400.0
2023-03-27,75.91,76.38,75.05,76.5,18790099.0
2023-03-28,76.55,74.55,74.47,76.59,16914882.0
2023-03-29,74.58,75.3,74.57,76.73,28574381.0
