date,open,close,low,high,volume
2010-06-04,986.0156,1027.682,948.1186,1027.682,554801308.0
2010-06-11,1005.029,1122.199,1001.703,1128.229,1159584314.0
2010-06-18,1126.131,1000.277,993.1747,1129.685,339493451.0
2010-06-25,991.9573,1016.284,976.414,1059.755,656575041.0
2010-07-02,1009.223,873.1205,832.623,1014.414,598054046.0
2010-07-09,857.3698,932.1471,842.733,936.5306,567680707.0
2010-07-16,931.5356,892.2982,869.0223,941.0719,634105421.0
2010-07-23,881.6563,960.5887,878.0654,964.7437,701821086.0
2010-07-30,962.7602,968.431,954.5214,982.0151,765671951.0
2010-08-06,968.4501,1011.391,955.9306,1011.391,868304951.0
2010-08-13,1013.245,1007.206,986.6231,1034.333,904513248.0
2010-08-20,1007.498,995.9444,993.5607,1036.821,881943768.0
2010-08-27,994.9387,999.4565,973.0021,1007.76,682671839.0
2010-09-03,1002.988,1036.703,987.5889,1045.214,896469738.0
2010-09-10,1039.464,1034.94,1007.427,1043.241,827350740.0
2010-09-17,1034.39,972.2299,964.5285,1046.132,748629433.0
2010-09-21,972.4455,934.4615,930.2482,975.2627,175951735.0
2010-09-30,936.2133,942.5399,921.3577,951.8378,336384328.0
2010-10-08,946.4691,959.8637,945.6189,963.1804,108396014.0
2010-10-15,960.9139,944.2549,937.1206,975.9073,676648265.0
2010-10-22,941.8744,1013.449,913.8162,1024.58,963996650.0
2010-10-29,1018.085,1064.522,1018.085,1069.754,943178757.0
2010-11-05,1071.629,1072.22,1037.24,1113.623,962873818.0
2010-11-12,1077.504,1082.24,1077.504,1163.698,1054360468.0
2010-11-19,1087.808,1153.171,1077.059,1175.312,1104602735.0
2010-11-26,1153.264,1196.019,1148.814,1215.741,1116027809.0
2010-12-03,1195.314,1157.94,1146.975,1221.745,797749843.0
2010-12-10,1157.72,1166.801,1123.762,1176.421,510263091.0
2010-12-17,1175.51,1232.983,1175.51,1233.618,723531862.0
2010-12-24,1235.669,1144.502,1140.135,1239.603,615406516.0
2010-12-31,1145.699,1137.662,1080.398,1154.525,439226525.0
2011-01-07,1142.167,1126.518,1119.614,1159.405,414062118.0
2011-01-14,1124.337,1067.419,1065.746,1124.337,425149213.0
2011-01-21,1066.435,1024.505,1013.27,1066.991,404183673.0
2011-01-28,1024.792,1020.938,968.3242,1029.33,346584961.0
2011-02-01,1021.626,1032.604,1014.397,1034.137,131386458.0
2011-02-11,1026.446,1071.582,1021.789,1075.592,264858423.0
2011-02-18,1072.312,1100.462,1072.312,1116.964,623865618.0
2011-02-25,1096.166,1095.099,1085.799,1122.179,661300532.0
2011-03-04,1096.337,1071.861,1056.561,1102.548,548777951.0
2011-03-11,1073.926,1101.76,1069.933,1113.013,655292972.0
2011-03-18,1099.318,1083.597,1074.866,1108.197,653693949.0
2011-03-25,1083.146,1072.344,1057.864,1084.548,472700988.0
2011-04-01,1072.89,1015.076,1002.86,1074.41,530359380.0
2011-04-08,1011.676,1019.142,992.3118,1019.142,268906970.0
2011-04-15,1021.306,1010.059,997.7506,1022.559,439979302.0
2011-04-22,1008.484,1004.646,986.8976,1017.704,527338763.0
2011-04-29,1001.083,912.7157,897.2011,1001.083,518532900.0
2011-05-06,911.7922,918.2824,900.3487,923.0588,301946685.0
2011-05-13,920.1208,909.7743,897.7984,935.9012,432551286.0
2011-05-20,911.3359,875.4307,873.867,916.0172,399997352.0
2011-05-27,873.3143,822.9442,819.8701,876.5968,621319758.0
2011-06-03,819.8689,847.5459,816.3928,852.6572,664117915.0
2011-06-10,845.2542,824.0302,811.0901,848.2227,405972374.0
2011-06-17,820.2412,802.637,801.3053,840.6882,483924550.0
2011-06-24,800.6184,832.3245,783.8601,835.302,603677405.0
2011-07-01,832.6165,855.2701,832.6165,862.3442,798784925.0
2011-07-08,856.5048,894.909,856.5048,911.8741,1089930110.0
2011-07-15,894.0738,951.1385,888.5754,951.3954,1319758449.0
2011-07-22,952.0262,923.9951,915.3688,959.273,1113113933.0
2011-07-29,920.8522,913.2785,878.164,924.839,932851882.0
2011-08-05,911.9398,919.1859,899.317,951.5867,1135942804.0
2011-08-12,908.0754,926.2971,835.2825,932.7756,1137608841.0
2011-08-19,928.9803,912.4213,891.7961,946.8015,978591189.0
2011-08-26,913.6058,952.8061,907.8591,954.7224,1167789132.0
2011-09-02,951.5493,909.8539,902.4832,960.1472,906331719.0
2011-09-09,902.3678,881.5771,869.8076,909.8776,642992621.0
2011-09-16,870.038,874.8836,855.3371,885.7064,434175951.0
2011-09-23,871.8778,843.4793,833.7707,881.558,562968960.0
2011-09-30,842.0015,791.1346,781.7887,848.824,465686049.0
2011-10-14,792.9711,830.197,773.9254,835.6265,690657375.0
