date,open,close,low,high,volume
2005-01-07,994.77,983.958,979.81,997.32,2811870106.0
2005-01-14,983.76,988.306,979.79,1006.46,2999721128.0
2005-01-21,979.11,982.604,943.44,984.27,4311529432.0
2005-01-28,1001.85,969.209,965.21,1001.85,4457945324.0
2005-02-04,965.79,1016.858,952.74,1021.03,6398986570.0
2005-02-18,1023.32,1006.055,1005.63,1033.25,2923953007.0
2005-02-25,1006.69,1046.761,1006.69,1059.48,7937265809.0
2005-03-04,1046.21,1023.667,1014.75,1048.28,5453499904.0
2005-03-11,1024.48,1027.429,1016.93,1054.64,6232856677.0
2005-03-18,1027.18,978.665,975.71,1041.57,5671743566.0
2005-03-25,977.3,962.955,948.53,983.18,4592637339.0
2005-04-01,961.65,978.145,928.34,989.9,4740373972.0
2005-04-08,968.49,1003.445,948.95,1003.699,7076878932.0
2005-04-15,1003.879,974.082,971.93,1008.735,6558861100.0
2005-04-22,970.907,939.101,934.957,970.907,4729975700.0
2005-04-29,935.993,932.395,914.829,945.504,5952046500.0
2005-05-13,934.65,887.543,875.576,937.39,4953911900.0
2005-05-20,885.389,882.763,868.212,891.02,4025143000.0
2005-05-27,880.281,849.508,848.398,880.281,3809804900.0
2005-06-03,847.634,818.033,807.965,863.198,3936641900.0
2005-06-10,816.731,894.556,807.784,925.365,11051743400.0
2005-06-17,894.997,880.345,861.827,905.415,6743832200.0
2005-06-24,881.623,898.301,872.563,906.482,6067304700.0
2005-07-01,904.209,859.494,858.37,920.647,5870443600.0
2005-07-08,855.317,829.489,827.229,856.738,3691474400.0
2005-07-15,837.863,841.001,818.863,856.095,5107925000.0
2005-07-22,839.221,859.693,829.277,867.165,1196570200.0
2005-07-29,858.328,888.164,854.284,900.997,8807232600.0
2005-08-05,887.718,923.803,885.85,923.808,8553017500.0
2005-08-12,926.571,938.316,919.107,959.268,11889942400.0
2005-08-19,937.705,923.038,910.083,959.343,11984840600.0
2005-08-26,923.108,928.258,915.033,935.23,7911910600.0
2005-09-02,928.341,947.871,911.505,947.918,8344488300.0
2005-09-09,949.077,949.065,932.648,959.898,9731774200.0
2005-09-16,949.779,967.495,945.403,970.964,7856658500.0
2005-09-23,967.44,916.154,914.232,971.987,8157908900.0
2005-09-30,915.84,917.392,901.382,921.132,4971301800.0
2005-10-14,917.211,904.828,902.813,926.094,4807844200.0
2005-10-21,903.266,904.414,889.569,907.876,5692518400.0
